estimation_method,fit_method,est_errors,row,col,time_impute,time_fit,size
usvt,lbo,0.06371316855244588,24,107,1.0789500504896583e-06,0,128
usvt,lbo,0.31702950772023425,40,1,1.0789500504896583e-06,0,128
usvt,lbo,0.3165897467246512,50,93,1.0789500504896583e-06,0,128
usvt,lbo,0.06809611323864313,110,126,1.0789500504896583e-06,0,128
usvt,lbo,0.030278175760708806,87,47,1.0789500504896583e-06,0,128
usvt,lbo,0.0538996832664399,104,21,1.0789500504896583e-06,0,128
usvt,lbo,0.15353068387155894,11,21,1.0789500504896583e-06,0,128
usvt,lbo,0.05556071934997035,87,110,1.0789500504896583e-06,0,128
usvt,lbo,0.2539655135215778,25,1,1.0789500504896583e-06,0,128
usvt,lbo,0.07198560897631817,83,8,1.0789500504896583e-06,0,128
usvt,lbo,0.03144761149349448,99,127,1.0789500504896583e-06,0,128
usvt,lbo,0.08198441172127494,15,57,1.0789500504896583e-06,0,128
usvt,lbo,0.06252720598846022,113,95,1.0789500504896583e-06,0,128
usvt,lbo,0.21994938079020507,83,115,1.0789500504896583e-06,0,128
usvt,lbo,0.19014152448889432,56,121,1.0789500504896583e-06,0,128
usvt,lbo,0.050105179808257704,116,17,1.0789500504896583e-06,0,128
usvt,lbo,0.19899074083563648,108,88,1.0789500504896583e-06,0,128
usvt,lbo,0.18291550886154673,114,68,1.0789500504896583e-06,0,128
usvt,lbo,0.000409461663379582,24,82,1.0789500504896583e-06,0,128
usvt,lbo,0.03313584144612984,11,65,1.0789500504896583e-06,0,128
usvt,lbo,0.24714728177967907,34,110,1.0789500504896583e-06,0,128
usvt,lbo,0.07184630756903276,18,114,1.0789500504896583e-06,0,128
usvt,lbo,0.13133441188059022,97,79,1.0789500504896583e-06,0,128
usvt,lbo,0.06567960875670951,28,11,1.0789500504896583e-06,0,128
usvt,lbo,0.13354212952752614,98,65,1.0789500504896583e-06,0,128
usvt,lbo,0.1192589471369611,80,99,1.0789500504896583e-06,0,128
usvt,lbo,0.30932335840376757,2,48,1.0789500504896583e-06,0,128
usvt,lbo,0.05188835130040432,47,73,1.0789500504896583e-06,0,128
usvt,lbo,0.2028404945004921,31,17,1.0789500504896583e-06,0,128
usvt,lbo,0.10031014641270522,25,14,1.0789500504896583e-06,0,128
usvt,lbo,0.2700306028297793,105,38,1.0789500504896583e-06,0,128
usvt,lbo,0.018857026273919292,104,89,1.0789500504896583e-06,0,128
usvt,lbo,0.21000385337034838,57,50,1.0789500504896583e-06,0,128
usvt,lbo,0.051753909652613485,97,45,1.0789500504896583e-06,0,128
usvt,lbo,0.12190990501495577,99,103,1.0789500504896583e-06,0,128
usvt,lbo,0.16524244598853358,83,72,1.0789500504896583e-06,0,128
usvt,lbo,0.02993382323054131,74,51,1.0789500504896583e-06,0,128
usvt,lbo,0.12823990263011764,91,36,1.0789500504896583e-06,0,128
usvt,lbo,0.320401001698552,124,39,1.0789500504896583e-06,0,128
usvt,lbo,0.0714030212082271,124,32,1.0789500504896583e-06,0,128
usvt,lbo,0.15321339978530543,126,98,1.0789500504896583e-06,0,128
usvt,lbo,0.07877474830560338,9,24,1.0789500504896583e-06,0,128
usvt,lbo,0.12724584945839612,96,49,1.0789500504896583e-06,0,128
usvt,lbo,0.04380236832812743,126,30,1.0789500504896583e-06,0,128
usvt,lbo,0.3302119810131952,18,87,1.0789500504896583e-06,0,128
usvt,lbo,0.09576278625956824,64,16,1.0789500504896583e-06,0,128
usvt,lbo,0.32146212603007907,92,12,1.0789500504896583e-06,0,128
usvt,lbo,0.20408000057000583,26,47,1.0789500504896583e-06,0,128
usvt,lbo,0.030720576421361577,63,104,1.0789500504896583e-06,0,128
usvt,lbo,0.2578968329848701,67,53,1.0789500504896583e-06,0,128
usvt,lbo,0.2036648472107817,107,94,1.0789500504896583e-06,0,128
usvt,lbo,0.09456886629695085,67,42,1.0789500504896583e-06,0,128
usvt,lbo,0.08840550387649429,30,100,1.0789500504896583e-06,0,128
usvt,lbo,0.03160506364473061,36,60,1.0789500504896583e-06,0,128
usvt,lbo,0.10326680006211678,43,63,1.0789500504896583e-06,0,128
usvt,lbo,0.19861954601412588,7,48,1.0789500504896583e-06,0,128
usvt,lbo,0.25488485684067724,109,72,1.0789500504896583e-06,0,128
usvt,lbo,0.18571602728721065,33,68,1.0789500504896583e-06,0,128
usvt,lbo,0.04907481392126387,60,18,1.0789500504896583e-06,0,128
usvt,lbo,0.06047654488207048,121,58,1.0789500504896583e-06,0,128
usvt,lbo,0.16383826075113,52,102,1.0789500504896583e-06,0,128
usvt,lbo,0.2220285182140476,48,83,1.0789500504896583e-06,0,128
usvt,lbo,0.15352384029178975,113,69,1.0789500504896583e-06,0,128
usvt,lbo,0.21320289809583354,94,37,1.0789500504896583e-06,0,128
usvt,lbo,0.02544307876969716,55,22,1.0789500504896583e-06,0,128
usvt,lbo,0.10753441203626536,65,18,1.0789500504896583e-06,0,128
usvt,lbo,0.09049741359971201,46,23,1.0789500504896583e-06,0,128
usvt,lbo,0.11020068652363951,31,3,1.0789500504896583e-06,0,128
usvt,lbo,0.19535625371048604,42,66,1.0789500504896583e-06,0,128
usvt,lbo,0.07959694620084229,49,8,1.0789500504896583e-06,0,128
usvt,lbo,0.16962082966529096,91,1,1.0789500504896583e-06,0,128
usvt,lbo,0.21926609975062075,81,48,1.0789500504896583e-06,0,128
usvt,lbo,0.22273529947025952,104,25,1.0789500504896583e-06,0,128
usvt,lbo,0.046359552904526154,21,70,1.0789500504896583e-06,0,128
usvt,lbo,0.13892052694674428,86,99,1.0789500504896583e-06,0,128
usvt,lbo,0.03349463834312789,11,41,1.0789500504896583e-06,0,128
usvt,lbo,0.28836998627155597,12,75,1.0789500504896583e-06,0,128
usvt,lbo,0.22722870050041577,64,106,1.0789500504896583e-06,0,128
usvt,lbo,0.11946250745023346,91,94,1.0789500504896583e-06,0,128
usvt,lbo,0.03130659813553753,56,94,1.0789500504896583e-06,0,128
usvt,lbo,0.06375179777673927,28,75,1.0789500504896583e-06,0,128
usvt,lbo,0.004911882208310051,24,25,1.0789500504896583e-06,0,128
usvt,lbo,0.2599077042204826,16,65,1.0789500504896583e-06,0,128
usvt,lbo,0.10566182023768188,27,41,1.0789500504896583e-06,0,128
usvt,lbo,0.18530303585143815,124,47,1.0789500504896583e-06,0,128
usvt,lbo,0.01136717304700898,31,127,1.0789500504896583e-06,0,128
usvt,lbo,0.1048863339575012,37,105,1.0789500504896583e-06,0,128
usvt,lbo,0.05797431968763117,101,13,1.0789500504896583e-06,0,128
usvt,lbo,0.04503431565270029,77,121,1.0789500504896583e-06,0,128
usvt,lbo,0.25376745740099205,13,48,1.0789500504896583e-06,0,128
usvt,lbo,0.11947787742338598,37,7,1.0789500504896583e-06,0,128
usvt,lbo,0.04218322152968052,46,16,1.0789500504896583e-06,0,128
usvt,lbo,0.027515399345300368,103,15,1.0789500504896583e-06,0,128
usvt,lbo,0.2821584457894044,4,6,1.0789500504896583e-06,0,128
usvt,lbo,0.14362965990488977,94,86,1.0789500504896583e-06,0,128
usvt,lbo,0.2295755384252834,9,87,1.0789500504896583e-06,0,128
usvt,lbo,0.03128958503109109,90,117,1.0789500504896583e-06,0,128
usvt,lbo,0.1010623142285304,79,75,1.0789500504896583e-06,0,128
usvt,lbo,0.10679174700108006,31,59,1.0789500504896583e-06,0,128
usvt,lbo,0.07794130715413952,100,21,1.0789500504896583e-06,0,128
usvt,lbo,0.21555902926089163,83,16,1.0789500504896583e-06,0,128
usvt,lbo,0.00015448998250216367,112,93,1.0789500504896583e-06,0,128
usvt,lbo,0.05627637655572661,106,76,1.0789500504896583e-06,0,128
usvt,lbo,0.1017144472986739,8,115,1.0789500504896583e-06,0,128
usvt,lbo,0.26448500889737336,1,58,1.0789500504896583e-06,0,128
usvt,lbo,0.12104236678778697,103,0,1.0789500504896583e-06,0,128
usvt,lbo,0.04280639542070834,55,95,1.0789500504896583e-06,0,128
usvt,lbo,0.48779391856966003,87,83,1.0789500504896583e-06,0,128
usvt,lbo,0.025289186209039954,81,63,1.0789500504896583e-06,0,128
usvt,lbo,0.056588879266786705,24,112,1.0789500504896583e-06,0,128
usvt,lbo,0.023971917031951832,79,37,1.0789500504896583e-06,0,128
usvt,lbo,0.08223238190300469,66,30,1.0789500504896583e-06,0,128
usvt,lbo,0.05578070556535092,42,119,1.0789500504896583e-06,0,128
usvt,lbo,0.07476963901222512,96,100,1.0789500504896583e-06,0,128
usvt,lbo,0.02814103582954637,3,100,1.0789500504896583e-06,0,128
usvt,lbo,0.17948978885245345,91,108,1.0789500504896583e-06,0,128
usvt,lbo,0.12716197946593677,67,60,1.0789500504896583e-06,0,128
usvt,lbo,0.05326311751259324,101,116,1.0789500504896583e-06,0,128
usvt,lbo,0.1190225757243257,7,54,1.0789500504896583e-06,0,128
usvt,lbo,0.09448669955434497,91,97,1.0789500504896583e-06,0,128
usvt,lbo,0.2220528616535514,53,42,1.0789500504896583e-06,0,128
usvt,lbo,0.1244735668045952,5,37,1.0789500504896583e-06,0,128
usvt,lbo,0.12635903866914808,123,48,1.0789500504896583e-06,0,128
usvt,lbo,0.05713792963546846,20,127,1.0789500504896583e-06,0,128
usvt,lbo,0.10708738692875885,35,98,1.0789500504896583e-06,0,128
usvt,lbo,0.2042630928728373,21,103,1.0789500504896583e-06,0,128
usvt,lbo,0.016419327014395767,55,119,1.0789500504896583e-06,0,128
usvt,lbo,0.1865721962370709,82,45,1.0789500504896583e-06,0,128
usvt,lbo,0.0004626990944549877,30,3,1.0789500504896583e-06,0,128
usvt,lbo,0.12072616321728113,94,12,1.0789500504896583e-06,0,128
usvt,lbo,0.07620503277009143,15,116,1.0789500504896583e-06,0,128
usvt,lbo,0.07755874868257868,116,93,1.0789500504896583e-06,0,128
usvt,lbo,0.1935300708552297,11,12,1.0789500504896583e-06,0,128
usvt,lbo,0.19033437011065477,102,61,1.0789500504896583e-06,0,128
usvt,lbo,0.17395080348408865,107,21,1.0789500504896583e-06,0,128
usvt,lbo,0.20509333348331796,34,52,1.0789500504896583e-06,0,128
usvt,lbo,0.11062275125056117,98,63,1.0789500504896583e-06,0,128
usvt,lbo,0.08845464933495216,84,112,1.0789500504896583e-06,0,128
usvt,lbo,0.19659336048156079,53,121,1.0789500504896583e-06,0,128
usvt,lbo,0.09720295936614241,102,81,1.0789500504896583e-06,0,128
usvt,lbo,0.0353534805062837,39,22,1.0789500504896583e-06,0,128
usvt,lbo,0.0265599038368382,58,125,1.0789500504896583e-06,0,128
usvt,lbo,0.09263043427717788,31,107,1.0789500504896583e-06,0,128
usvt,lbo,0.15772532561073788,86,82,1.0789500504896583e-06,0,128
usvt,lbo,0.08408955326466933,31,98,1.0789500504896583e-06,0,128
usvt,lbo,0.15827625022290154,31,109,1.0789500504896583e-06,0,128
usvt,lbo,0.17005457935025706,43,40,1.0789500504896583e-06,0,128
usvt,lbo,0.09449431092389514,69,18,1.0789500504896583e-06,0,128
usvt,lbo,0.25326514191613586,59,85,1.0789500504896583e-06,0,128
usvt,lbo,0.33345565618919765,116,116,1.0789500504896583e-06,0,128
usvt,lbo,0.038024087072987926,127,126,1.0789500504896583e-06,0,128
usvt,lbo,0.00011636589915121898,84,64,1.0789500504896583e-06,0,128
usvt,lbo,0.3345207641236743,71,101,1.0789500504896583e-06,0,128
usvt,lbo,0.14962006189848498,79,16,1.0789500504896583e-06,0,128
usvt,lbo,0.1696947399784443,4,82,1.0789500504896583e-06,0,128
usvt,lbo,0.10281019658355871,108,24,1.0789500504896583e-06,0,128
usvt,lbo,0.07868754057099937,46,104,1.0789500504896583e-06,0,128
usvt,lbo,0.013208923800162711,57,30,1.0789500504896583e-06,0,128
usvt,lbo,0.3346562541462398,6,86,1.0789500504896583e-06,0,128
usvt,lbo,0.14960217755766927,66,13,1.0789500504896583e-06,0,128
usvt,lbo,0.18545108519660547,126,12,1.0789500504896583e-06,0,128
usvt,lbo,0.3382829773882281,80,17,1.0789500504896583e-06,0,128
usvt,lbo,0.08282152644337455,30,5,1.0789500504896583e-06,0,128
usvt,lbo,0.2132110902692097,23,39,1.0789500504896583e-06,0,128
usvt,lbo,0.0813314917850726,56,91,1.0789500504896583e-06,0,128
usvt,lbo,0.12822880354798086,60,94,1.0789500504896583e-06,0,128
usvt,lbo,0.09914587157843975,26,113,1.0789500504896583e-06,0,128
usvt,lbo,0.12415880112113725,76,66,1.0789500504896583e-06,0,128
usvt,lbo,0.044826427455146936,27,78,1.0789500504896583e-06,0,128
usvt,lbo,0.19712042729022325,101,15,1.0789500504896583e-06,0,128
usvt,lbo,0.11847523200171732,120,16,1.0789500504896583e-06,0,128
usvt,lbo,0.16695842703639063,113,60,1.0789500504896583e-06,0,128
usvt,lbo,0.11445081875609442,97,11,1.0789500504896583e-06,0,128
usvt,lbo,0.009889040391723,0,5,1.0789500504896583e-06,0,128
usvt,lbo,0.10531358246327517,122,13,1.0789500504896583e-06,0,128
usvt,lbo,0.08606521842764268,65,60,1.0789500504896583e-06,0,128
usvt,lbo,0.2504820913439799,68,67,1.0789500504896583e-06,0,128
usvt,lbo,0.02782577461811933,111,77,1.0789500504896583e-06,0,128
usvt,lbo,0.06582436814854227,45,81,1.0789500504896583e-06,0,128
usvt,lbo,0.025039119220466595,86,33,1.0789500504896583e-06,0,128
usvt,lbo,0.1525352837425177,97,62,1.0789500504896583e-06,0,128
usvt,lbo,0.03154444988960978,88,75,1.0789500504896583e-06,0,128
usvt,lbo,0.1032204251862109,102,8,1.0789500504896583e-06,0,128
usvt,lbo,0.00323909640764123,24,16,1.0789500504896583e-06,0,128
usvt,lbo,0.5284332818188849,32,98,1.0789500504896583e-06,0,128
usvt,lbo,0.21487591445968443,4,101,1.0789500504896583e-06,0,128
usvt,lbo,0.121665813108431,78,51,1.0789500504896583e-06,0,128
usvt,lbo,0.29026804547816976,40,103,1.0789500504896583e-06,0,128
usvt,lbo,0.1674142804057154,31,63,1.0789500504896583e-06,0,128
usvt,lbo,0.1319934253840309,27,120,1.0789500504896583e-06,0,128
usvt,lbo,0.14950211039993497,29,88,1.0789500504896583e-06,0,128
usvt,lbo,0.22295447090782566,62,90,1.0789500504896583e-06,0,128
usvt,lbo,0.06174742950282822,87,25,1.0789500504896583e-06,0,128
usvt,lbo,0.0001044193616769086,30,97,1.0789500504896583e-06,0,128
usvt,lbo,0.3296146249936899,108,42,1.0789500504896583e-06,0,128
usvt,lbo,0.3168229965249527,121,91,1.0789500504896583e-06,0,128
usvt,lbo,0.07942554927944563,45,78,1.0789500504896583e-06,0,128
usvt,lbo,0.208353348692064,88,9,1.0789500504896583e-06,0,128
usvt,lbo,0.10272707382373107,13,40,1.0789500504896583e-06,0,128
usvt,lbo,0.2946479501633941,87,2,1.0789500504896583e-06,0,128
usvt,lbo,0.19805895596217762,8,55,1.0789500504896583e-06,0,128
usvt,lbo,0.17893805396784884,62,85,1.0789500504896583e-06,0,128
usvt,lbo,0.0432550762958109,104,109,1.0789500504896583e-06,0,128
usvt,lbo,0.1158901273892013,11,102,1.0789500504896583e-06,0,128
usvt,lbo,0.21141261869113026,47,87,1.0789500504896583e-06,0,128
usvt,lbo,0.025401326432027985,22,37,1.0789500504896583e-06,0,128
usvt,lbo,0.005536940705644356,115,73,1.0789500504896583e-06,0,128
usvt,lbo,0.006043816397997986,118,21,1.0789500504896583e-06,0,128
usvt,lbo,0.03311913802812709,0,22,1.0789500504896583e-06,0,128
usvt,lbo,0.03520313175634491,54,104,1.0789500504896583e-06,0,128
usvt,lbo,0.039549265454829494,112,112,1.0789500504896583e-06,0,128
usvt,lbo,0.10474959292435808,51,46,1.0789500504896583e-06,0,128
usvt,lbo,0.13325964967646298,110,68,1.0789500504896583e-06,0,128
usvt,lbo,0.1223786167150383,55,68,1.0789500504896583e-06,0,128
usvt,lbo,0.040943969352636944,55,9,1.0789500504896583e-06,0,128
usvt,lbo,0.011216872043571089,112,77,1.0789500504896583e-06,0,128
usvt,lbo,0.1404383035727952,125,59,1.0789500504896583e-06,0,128
usvt,lbo,0.05918847848101267,90,105,1.0789500504896583e-06,0,128
usvt,lbo,0.09717325777016027,113,52,1.0789500504896583e-06,0,128
usvt,lbo,0.2955581341832355,47,96,1.0789500504896583e-06,0,128
usvt,lbo,0.2673745772684888,42,0,1.0789500504896583e-06,0,128
usvt,lbo,0.2611689088066116,32,122,1.0789500504896583e-06,0,128
usvt,lbo,0.0777815004229247,105,60,1.0789500504896583e-06,0,128
usvt,lbo,0.0007144404509160911,64,2,1.0789500504896583e-06,0,128
usvt,lbo,0.025982514618553297,3,84,1.0789500504896583e-06,0,128
usvt,lbo,0.19898580394830542,110,88,1.0789500504896583e-06,0,128
usvt,lbo,0.21079393204936098,60,63,1.0789500504896583e-06,0,128
usvt,lbo,0.22860545398520105,24,71,1.0789500504896583e-06,0,128
usvt,lbo,0.03340209419892356,89,15,1.0789500504896583e-06,0,128
usvt,lbo,0.05569568903484032,115,54,1.0789500504896583e-06,0,128
usvt,lbo,0.10398722012568429,112,19,1.0789500504896583e-06,0,128
usvt,lbo,0.004001359943044489,17,72,1.0789500504896583e-06,0,128
usvt,lbo,0.06882381715350767,103,113,1.0789500504896583e-06,0,128
usvt,lbo,0.05127580536886926,54,77,1.0789500504896583e-06,0,128
usvt,lbo,0.03563283304451197,9,37,1.0789500504896583e-06,0,128
usvt,lbo,0.18223313603262878,119,23,1.0789500504896583e-06,0,128
usvt,lbo,0.14214671453108452,109,13,1.0789500504896583e-06,0,128
usvt,lbo,0.0438385545841812,24,45,1.0789500504896583e-06,0,128
usvt,lbo,0.04331072644785455,10,42,1.0789500504896583e-06,0,128
usvt,lbo,0.0643017850593675,123,107,1.0789500504896583e-06,0,128
usvt,lbo,0.22779440866986694,2,101,1.0789500504896583e-06,0,128
usvt,lbo,0.16225486141775813,29,59,1.0789500504896583e-06,0,128
usvt,lbo,0.13802061571565405,101,74,1.0789500504896583e-06,0,128
usvt,lbo,0.12218278280854247,114,87,1.0789500504896583e-06,0,128
usvt,lbo,0.2597610025268184,32,74,1.0789500504896583e-06,0,128
usvt,lbo,0.07915520600093592,103,27,1.0789500504896583e-06,0,128
usvt,lbo,0.023242809782231748,15,124,1.0789500504896583e-06,0,128
usvt,lbo,0.1003328390861125,20,4,1.0789500504896583e-06,0,128
usvt,lbo,0.061351080036900735,3,47,1.0789500504896583e-06,0,128
usvt,lbo,0.11401433216210995,34,95,1.0789500504896583e-06,0,128
usvt,lbo,0.32046168375247686,116,54,1.0789500504896583e-06,0,128
usvt,lbo,0.024522826847365224,30,49,1.0789500504896583e-06,0,128
usvt,lbo,0.11281767757685317,9,110,1.0789500504896583e-06,0,128
usvt,lbo,0.051331051159183363,50,29,1.0789500504896583e-06,0,128
usvt,lbo,0.129686405211043,98,82,1.0789500504896583e-06,0,128
usvt,lbo,0.18119090452660358,40,96,1.0789500504896583e-06,0,128
usvt,lbo,0.0450013022528008,95,108,1.0789500504896583e-06,0,128
usvt,lbo,0.001627468184943479,100,13,1.0789500504896583e-06,0,128
usvt,lbo,0.0642402146695743,55,29,1.0789500504896583e-06,0,128
usvt,lbo,0.1538803005115155,89,82,1.0789500504896583e-06,0,128
usvt,lbo,0.1968503601246598,38,79,1.0789500504896583e-06,0,128
usvt,lbo,0.15376322107128457,30,54,1.0789500504896583e-06,0,128
usvt,lbo,0.08745771252353467,84,126,1.0789500504896583e-06,0,128
usvt,lbo,0.014250484884577565,125,13,1.0789500504896583e-06,0,128
usvt,lbo,0.05788813873510243,61,44,1.0789500504896583e-06,0,128
usvt,lbo,0.2733030613225349,41,52,1.0789500504896583e-06,0,128
usvt,lbo,0.1699843795033355,70,111,1.0789500504896583e-06,0,128
usvt,lbo,0.043119006881795555,5,109,1.0789500504896583e-06,0,128
usvt,lbo,0.17814451645494186,49,85,1.0789500504896583e-06,0,128
usvt,lbo,0.04429216929199565,104,19,1.0789500504896583e-06,0,128
usvt,lbo,0.17175686180657448,95,62,1.0789500504896583e-06,0,128
usvt,lbo,0.06137741853565237,103,40,1.0789500504896583e-06,0,128
usvt,lbo,0.08172370944300489,30,28,1.0789500504896583e-06,0,128
usvt,lbo,0.015572666269890904,35,75,1.0789500504896583e-06,0,128
usvt,lbo,0.07300309983061806,102,56,1.0789500504896583e-06,0,128
usvt,lbo,0.37739640229859567,95,20,1.0789500504896583e-06,0,128
usvt,lbo,0.1952083621085987,14,74,1.0789500504896583e-06,0,128
usvt,lbo,0.016845788463613835,108,7,1.0789500504896583e-06,0,128
usvt,lbo,0.02009189978310774,103,25,1.0789500504896583e-06,0,128
usvt,lbo,0.15076716017840502,117,96,1.0789500504896583e-06,0,128
usvt,lbo,0.038572941003073305,103,117,1.0789500504896583e-06,0,128
usvt,lbo,0.25016487871901577,71,4,1.0789500504896583e-06,0,128
usvt,lbo,0.13572193591207649,99,74,1.0789500504896583e-06,0,128
usvt,lbo,0.09169945371988585,74,105,1.0789500504896583e-06,0,128
usvt,lbo,0.03813357750460265,89,39,1.0789500504896583e-06,0,128
usvt,lbo,0.059388194089142136,123,24,1.0789500504896583e-06,0,128
usvt,lbo,0.2665336482556147,96,55,1.0789500504896583e-06,0,128
usvt,lbo,0.11740031807190042,59,108,1.0789500504896583e-06,0,128
usvt,lbo,0.032681062552988284,47,111,1.0789500504896583e-06,0,128
usvt,lbo,0.1015884971602728,99,22,1.0789500504896583e-06,0,128
usvt,lbo,0.019667048038754156,106,127,1.0789500504896583e-06,0,128
usvt,lbo,0.19302911176593202,31,33,1.0789500504896583e-06,0,128
usvt,lbo,0.26619491939829965,19,117,1.0789500504896583e-06,0,128
usvt,lbo,0.023530355035438683,23,103,1.0789500504896583e-06,0,128
usvt,lbo,0.19897740837075073,75,109,1.0789500504896583e-06,0,128
usvt,lbo,0.048525290749710105,57,59,1.0789500504896583e-06,0,128
usvt,lbo,0.21096576057467742,86,85,1.0789500504896583e-06,0,128
usvt,lbo,0.3234133753087853,43,6,1.0789500504896583e-06,0,128
usvt,lbo,0.18726756585614635,53,63,1.0789500504896583e-06,0,128
usvt,lbo,0.2403312665268313,42,53,1.0789500504896583e-06,0,128
usvt,lbo,0.011131909013612527,92,41,1.0789500504896583e-06,0,128
usvt,lbo,0.15589639167915606,120,121,1.0789500504896583e-06,0,128
usvt,lbo,0.13632882787416067,19,54,1.0789500504896583e-06,0,128
usvt,lbo,0.11270755984072339,65,87,1.0789500504896583e-06,0,128
usvt,lbo,0.14988373755521653,45,65,1.0789500504896583e-06,0,128
usvt,lbo,0.2793484125574354,122,90,1.0789500504896583e-06,0,128
usvt,lbo,0.028368071164459042,101,85,1.0789500504896583e-06,0,128
usvt,lbo,0.13974779127271303,44,73,1.0789500504896583e-06,0,128
usvt,lbo,0.060758484532520085,1,119,1.0789500504896583e-06,0,128
usvt,lbo,0.037750081815306424,125,35,1.0789500504896583e-06,0,128
usvt,lbo,0.023700975351522775,65,125,1.0789500504896583e-06,0,128
usvt,lbo,0.07771871792177286,31,18,1.0789500504896583e-06,0,128
usvt,lbo,0.11627947337554916,127,43,1.0789500504896583e-06,0,128
usvt,lbo,0.2613102274577052,110,0,1.0789500504896583e-06,0,128
usvt,lbo,0.11321131448107861,80,38,1.0789500504896583e-06,0,128
usvt,lbo,0.15052041571596267,35,101,1.0789500504896583e-06,0,128
usvt,lbo,0.16900712133666423,24,37,1.0789500504896583e-06,0,128
usvt,lbo,0.05772336347608413,91,73,1.0789500504896583e-06,0,128
usvt,lbo,0.14374578083512543,123,61,1.0789500504896583e-06,0,128
usvt,lbo,0.130202506622758,95,119,1.0789500504896583e-06,0,128
usvt,lbo,0.21316924398404374,80,85,1.0789500504896583e-06,0,128
usvt,lbo,0.19596054809309618,30,118,1.0789500504896583e-06,0,128
usvt,lbo,0.015519483624155953,62,10,1.0789500504896583e-06,0,128
usvt,lbo,0.33041206154241526,115,72,1.0789500504896583e-06,0,128
usvt,lbo,0.2243148035410206,104,74,1.0789500504896583e-06,0,128
usvt,lbo,0.10138004134341577,102,15,1.0789500504896583e-06,0,128
usvt,lbo,0.07064894537523873,98,90,1.0789500504896583e-06,0,128
usvt,lbo,0.060611617631837596,15,103,1.0789500504896583e-06,0,128
usvt,lbo,0.05568912935705046,65,121,1.0789500504896583e-06,0,128
usvt,lbo,0.21341233687011757,12,117,1.0789500504896583e-06,0,128
usvt,lbo,0.08675943102679262,108,27,1.0789500504896583e-06,0,128
usvt,lbo,0.03929535899713762,38,58,1.0789500504896583e-06,0,128
usvt,lbo,0.20253371942506507,83,28,1.0789500504896583e-06,0,128
usvt,lbo,0.0556597266648259,63,51,1.0789500504896583e-06,0,128
usvt,lbo,0.12223776569651079,69,31,1.0789500504896583e-06,0,128
usvt,lbo,0.1157106789632395,18,95,1.0789500504896583e-06,0,128
usvt,lbo,0.10071102603717692,10,32,1.0789500504896583e-06,0,128
usvt,lbo,0.024105820845458932,119,59,1.0789500504896583e-06,0,128
usvt,lbo,0.17451657119537262,100,75,1.0789500504896583e-06,0,128
usvt,lbo,0.02707734939782181,10,28,1.0789500504896583e-06,0,128
usvt,lbo,0.04566892108869421,84,6,1.0789500504896583e-06,0,128
usvt,lbo,0.032800510113437764,91,53,1.0789500504896583e-06,0,128
usvt,lbo,0.02411012145947971,114,26,1.0789500504896583e-06,0,128
usvt,lbo,0.03673026628524101,41,126,1.0789500504896583e-06,0,128
usvt,lbo,0.11689061577378043,24,95,1.0789500504896583e-06,0,128
usvt,lbo,0.21398324968351065,126,53,1.0789500504896583e-06,0,128
usvt,lbo,0.056431086522851726,106,97,1.0789500504896583e-06,0,128
usvt,lbo,0.07121377770314613,113,91,1.0789500504896583e-06,0,128
usvt,lbo,0.005854642526554581,123,81,1.0789500504896583e-06,0,128
usvt,lbo,0.2510090335647519,21,10,1.0789500504896583e-06,0,128
usvt,lbo,0.055290929030223895,117,95,1.0789500504896583e-06,0,128
usvt,lbo,0.08137087767344756,83,84,1.0789500504896583e-06,0,128
usvt,lbo,0.35267533051893607,38,85,1.0789500504896583e-06,0,128
usvt,lbo,0.17554885613301124,34,26,1.0789500504896583e-06,0,128
usvt,lbo,0.1379325298376987,78,97,1.0789500504896583e-06,0,128
usvt,lbo,0.15580186593237588,80,72,1.0789500504896583e-06,0,128
usvt,lbo,0.2345183990694203,15,48,1.0789500504896583e-06,0,128
usvt,lbo,0.08072049502718563,18,18,1.0789500504896583e-06,0,128
usvt,lbo,0.14812295017945276,117,43,1.0789500504896583e-06,0,128
usvt,lbo,0.06754363739678483,13,86,1.0789500504896583e-06,0,128
usvt,lbo,0.04439338914949021,33,106,1.0789500504896583e-06,0,128
usvt,lbo,0.3746069675223046,25,50,1.0789500504896583e-06,0,128
usvt,lbo,0.007891518687138652,76,84,1.0789500504896583e-06,0,128
usvt,lbo,0.018157362027255673,15,83,1.0789500504896583e-06,0,128
usvt,lbo,0.04968858506026094,0,101,1.0789500504896583e-06,0,128
usvt,lbo,0.39239207443884966,105,37,1.0789500504896583e-06,0,128
usvt,lbo,0.3119493439304826,23,18,1.0789500504896583e-06,0,128
usvt,lbo,0.11530032856331851,27,21,1.0789500504896583e-06,0,128
usvt,lbo,0.010597839464744461,63,87,1.0789500504896583e-06,0,128
usvt,lbo,0.05512328858123296,61,78,1.0789500504896583e-06,0,128
usvt,lbo,0.058083370396539956,20,67,1.0789500504896583e-06,0,128
usvt,lbo,0.14552416705800655,112,63,1.0789500504896583e-06,0,128
usvt,lbo,0.04913271832918855,108,14,1.0789500504896583e-06,0,128
usvt,lbo,0.2770309303688934,66,85,1.0789500504896583e-06,0,128
usvt,lbo,0.2869126893410434,107,70,1.0789500504896583e-06,0,128
usvt,lbo,0.11306860917279014,14,95,1.0789500504896583e-06,0,128
usvt,lbo,0.05568482296304139,60,30,1.0789500504896583e-06,0,128
